acc_x_t1,acc_y_t1,acc_z_t1,gyro_x_t1,gyro_y_t1,gyro_z_t1,flex_t1,acc_x_t2,acc_y_t2,acc_z_t2,gyro_x_t2,gyro_y_t2,gyro_z_t2,flex_t2,acc_x_t3,acc_y_t3,acc_z_t3,gyro_x_t3,gyro_y_t3,gyro_z_t3,flex_t3,acc_x_t4,acc_y_t4,acc_z_t4,gyro_x_t4,gyro_y_t4,gyro_z_t4,flex_t4,acc_x_t5,acc_y_t5,acc_z_t5,gyro_x_t5,gyro_y_t5,gyro_z_t5,flex_t5,acc_x_t6,acc_y_t6,acc_z_t6,gyro_x_t6,gyro_y_t6,gyro_z_t6,flex_t6,acc_x_t7,acc_y_t7,acc_z_t7,gyro_x_t7,gyro_y_t7,gyro_z_t7,flex_t7,acc_x_t8,acc_y_t8,acc_z_t8,gyro_x_t8,gyro_y_t8,gyro_z_t8,flex_t8,acc_x_t9,acc_y_t9,acc_z_t9,gyro_x_t9,gyro_y_t9,gyro_z_t9,flex_t9,acc_x_t10,acc_y_t10,acc_z_t10,gyro_x_t10,gyro_y_t10,gyro_z_t10,flex_t10,gesture
10.20349,1.288679,-0.1221043,12.53049,-106.6311,2.454268,0,9.798869,1.253365,-2.25474,14.16159,-89.45885,-0.4115854,0,8.614338,0.9487024,-4.434062,9.573171,-67.91921,-5.114329,0,8.256405,0.7457938,-4.927866,5.358232,-57.24086,-2.172256,0,8.235456,0.9636662,-5.274426,1.714939,-48.30793,-2.195122,0,7.598598,0.9953894,-6.112996,0.3582317,-33.8186,-3.978659,0,7.402273,1.134852,-6.451775,-1.021341,-31.83689,-1.471037,0,7.037756,1.282694,-6.955156,-3.719512,-14.70274,-0.4268293,0,7.076662,1.104924,-6.648099,-2.370427,0.3963415,-0.04573171,0,7.029975,1.10672,-6.861184,-0.5335366,4.672256,-0.3887195,0,down
7.195773,0.4237737,5.755661,19.69512,-87.24847,-11.42531,0,8.604761,0.521936,5.51265,23.23171,-81.22713,-10.18293,0,9.413403,1.084573,3.842095,27.13415,-103.1784,-7.797256,0,10.19032,1.670554,2.454655,20.61738,-105.7698,-5.213415,0,10.37587,1.540669,0.6069302,20.70884,-113.9939,-0.1981707,0,9.87668,1.489792,-2.37026,1.920732,-112.0274,-0.2972561,0,8.890269,1.256357,-4.293402,4.306403,-88.80335,-2.355183,0,8.224682,1.191714,-4.942231,-0.4573171,-62.88872,-1.089939,0,7.639898,1.001375,-5.728127,-2.789634,-35.18293,-0.8689024,0,7.266402,1.250372,-6.419453,-4.870427,-25.83842,-0.5335366,0,down
8.51438,1.449091,5.176264,29.96951,-114.1235,-13.70427,0,9.52593,1.747169,4.40174,22.14939,-105.4878,-2.560976,0,10.03889,1.879448,1.397615,26.10518,-143.9253,-2.804878,0,10.27112,1.256956,-0.4309563,16.30335,-102.2866,-0.8841463,0,9.528324,1.221043,-2.43191,12.37805,-90.82317,0.1905488,0,9.453506,1.166575,-3.008913,7.080793,-83.66616,-1.897866,0,8.983644,1.525106,-3.959411,1.166159,-46.96646,-0.06097561,0,7.872734,1.431134,-5.523423,1.272866,-48.27744,-1.417683,0,7.714118,1.100136,-6.132149,3.010671,-36.66921,-2.202744,0,7.630321,1.250372,-6.141726,-0.785061,-26.72256,2.477134,0,down
8.604162,0.7858967,8.127716,36.25762,-112.1189,-4.253049,0,9.32362,1.234211,4.824317,25.60976,-105.4421,-2.5,0,9.415796,0.884059,2.073977,21.55488,-106.311,-3.170732,0,9.663596,1.091756,-0.3429694,15.21342,-83.44512,-3.064024,0,9.628283,1.005565,-1.849521,17.26372,-103.5747,-3.696646,0,9.70789,0.9822212,-1.856703,6.265244,-84.14635,-3.902439,0,8.429984,1.166575,-6.186018,10.94512,-106.4101,-5.891768,0,8.380903,1.147421,-4.9961,7.583842,-64.17683,-4.092988,0,8.001422,1.322796,-5.152921,2.507622,-31.31098,-1.349085,0,7.557896,1.444302,-6.607398,-0.6631098,-36.67683,1.760671,0,down
6.955156,-0.4255693,7.163452,25.07622,-77.91159,-3.643293,0,7.642292,0.8661024,5.259462,30.1372,-107.9802,-9.306402,0,8.494029,0.9977836,2.350507,32.78963,-140.9451,-14.04726,0,9.622296,1.056442,0.8523358,43.5061,-176.1281,0.632622,0,9.945514,0.7870938,-0.5961562,19.0625,-105.9756,-2.934451,0,9.290101,0.8505402,-3.290232,13.25457,-124.9238,-7.560976,0,8.79091,0.8678981,-4.826711,2.759146,-86.65397,-2.682927,0,7.981071,1.174356,-6.054338,4.085366,-95.30488,-4.664634,0,7.749433,1.09834,-5.722142,0.09146341,-46.79878,-0.7621951,0,7.214927,1.216853,-7.004836,2.233232,-38.67378,-0.6478659,0,down
6.52001,-1.19351,8.782531,29.11585,-86.68446,-3.025915,0,7.146093,1.054646,6.235698,42.28659,-122.8963,-10.17531,0,8.936357,0.2256535,5.295376,42.62957,-139.5732,-13.91768,0,10.08258,0.9534908,3.383605,42.50762,-152.5686,-8.109756,0,10.21606,0.9451111,1.613692,23.34604,-113.8872,-4.245427,0,9.660604,1.289876,-1.517325,20.35061,-114.1921,-4.199695,0,9.623494,1.306636,-2.618658,15.41921,-122.7515,-7.583842,0,8.692149,1.338359,-4.60405,2.469512,-65.64787,-4.199695,0,8.176797,1.277307,-5.488109,0.7240854,-43.87195,-2.553354,0,7.957129,1.222839,-5.674258,1.051829,-29.67226,-1.532012,0,down
6.277597,-0.2693477,8.44016,37.27896,-98.23933,1.60061,0,6.739678,0.860117,6.856994,26.67683,-78.92531,-6.387195,0,7.854179,0.4094085,3.965397,30.1372,-129.9619,-8.08689,0,9.27394,0.3734955,3.129222,34.28354,-151.6006,0.9756098,0,10.28669,0.6781576,2.965817,23.58232,-126.8979,3.925305,0,9.969456,0.5494693,-1.133056,18.71189,-123.064,-0.5335366,0,9.898827,1.006163,-2.051232,4.367378,-93.0183,-3.033537,0,9.270947,0.8678981,-3.499724,2.073171,-77.57622,-2.637195,0,8.531139,1.124078,-4.908113,-0.06859756,-63.51372,-1.60061,0,8.285135,1.123479,-5.093664,0.4268293,-32.38567,-1.234756,0,down
6.543952,-0.1861492,5.832874,36.24238,-103.8796,-9.847561,0,8.470087,0.8289924,7.730279,29.76372,-85.99085,-4.253049,0,8.784925,1.132457,2.714426,31.9436,-104.8857,-5.807927,0,9.39365,1.143231,0.9995792,35.89177,-135.0991,-3.033537,0,9.967062,1.000178,-1.489193,17.83537,-103.125,-4.908537,0,9.832987,1.305439,-1.462259,6.859756,-86.35671,-4.41311,0,8.913613,1.520917,-2.781464,-2.675305,-59.62653,-2.179878,0,9.028535,1.310825,-4.060566,4.565549,-55.57927,-2.599085,0,8.63828,1.10253,-4.68665,2.820122,-31.36433,0.4573171,0,8.395268,1.377863,-5.312734,0.9375,-8.925305,-0.06859756,0,down
8.651448,0.1861492,8.569447,33.63567,-100.8537,-5.823171,0,8.46889,0.8218097,3.107075,34.53506,-114.8399,-6.059452,0,9.379884,1.374272,2.864064,32.04268,-116.5015,-2.484756,0,9.542689,1.182736,0.2591723,20.10671,-85.61738,0.6402439,0,9.895236,1.408389,-0.3561375,18.2622,-106.1814,-1.867378,0,9.579201,1.09415,-2.582745,10.09909,-101.7759,-3.323171,0,9.244612,1.115698,-3.269881,1.814024,-75.33537,-1.318598,0,8.649652,1.21386,-4.629189,7.560976,-63.82622,-2.545732,0,8.048708,1.303643,-5.086482,2.431402,-43.53659,-0.929878,0,8.030152,1.232415,-5.333683,-0.625,-5.114329,1.204268,0,down
4.836886,-0.492607,7.381922,28.13262,-110.3277,-17.28658,0,6.834249,-0.1298854,7.375937,33.46037,-112.3933,-11.45579,0,8.121731,0.7308301,5.28939,35.87653,-128.7043,-12.16463,0,9.346365,1.053449,4.014478,34.16159,-129.2302,-2.088415,0,9.977836,1.25516,3.680487,23.17835,-90.4497,-4.778964,0,9.979033,1.097143,0.2035071,21.32622,-103.1479,-3.208842,0,9.464878,0.9864111,-2.53127,13.86433,-103.7195,-4.077744,0,9.808446,1.085172,-2.057218,6.333842,-91.57012,-0.5182927,0,9.188348,1.156399,-3.06398,6.21189,-56.1128,-0.2972561,0,8.605958,1.098939,-4.079121,3.940549,-35.45732,-2.172256,0,down
7.808689,0.171784,7.290344,35.01524,-116.6845,-19.56555,0,9.760562,0.7841011,7.733272,42.43903,-114.9848,-9.085366,0,10.42076,1.532289,5.070321,38.42226,-140.8003,-2.980183,0,10.09515,1.799841,1.839345,16.35671,-106.3948,-5.617378,0,9.906608,1.166575,-0.6566098,13.78811,-81.73781,-2.301829,0,9.560646,1.224036,-2.047641,6.379573,-75.90701,-4.878049,0,9.268554,1.139041,-4.392163,6.890244,-82.91159,-5.815549,0,8.575432,1.23481,-5.054759,4.161585,-47.71342,-4.45122,0,8.763975,1.366491,-5.036203,0.5182927,-35.42683,-1.059451,0,8.433576,1.125873,-4.631583,-2.522866,-7.134147,0.625,0,down
5.123591,-1.587356,8.489241,40.64024,-107.561,-6.5625,0,6.153099,0.1274912,5.860407,32.06555,-111.471,-14.54268,0,8.1756,0.5117606,6.659472,39.96951,-130.9832,-11.6311,0,9.297882,1.085172,4.334104,25.15244,-115.8232,-4.131098,0,9.693524,1.414375,2.384026,24.00915,-132.6982,0.2591463,0,9.757569,1.25516,0.05147533,14.00152,-94.29878,1.067073,0,9.701305,1.136647,-1.78787,14.6875,-84.88567,-0.6707317,0,9.705495,0.9097966,-2.052429,8.262196,-59.375,2.050305,0,9.466674,1.310227,-2.811391,2.248476,-63.92531,-0.8917684,0,8.848969,1.045668,-4.560356,4.855183,-51.76067,0.1219512,0,down
1.755548,-2.279879,8.967483,2.118902,-3.498476,-2.560976,0,2.03986,-0.5943606,9.150639,11.47866,-47.85061,-26.35671,0,2.387618,-1.267131,6.961142,19.67988,-67.21037,-21.98933,0,6.497265,-1.37068,11.03547,58.18598,-133.2622,-15.8689,0,7.691373,-0.2561796,8.482059,53.9939,-132.8201,-6.852134,0,8.407239,1.380257,4.59986,38.16311,-133.8719,-8.490854,0,9.165004,1.043872,1.482609,28.35366,-119.7866,-4.001524,0,9.446921,1.107318,0.272939,19.91616,-101.3948,-3.422256,0,10.14782,0.8804676,-0.3375824,16.98171,-92.69817,-2.660061,0,10.05684,1.137844,-1.567604,4.908537,-63.1936,-0.472561,0,down
7.410054,-0.5656301,10.00357,50.96799,-135.9527,-17.91921,0,8.012196,0.3411737,5.746683,44.42073,-133.9177,-10.67073,0,8.955511,1.225831,4.287416,34.07012,-124.7027,-4.92378,0,9.556456,1.216853,2.363676,25.83079,-102.2104,-1.364329,0,9.750386,1.192312,0.7020996,13.01829,-87.06555,-4.908537,0,10.11012,1.292869,-0.2573767,10.625,-98.63567,-3.856707,0,9.569624,1.232415,-2.193089,7.080793,-79.07012,-2.942073,0,9.077017,1.152808,-3.812766,6.181403,-58.58232,-4.41311,0,8.790312,1.128866,-4.47177,2.11128,-33.20122,-0.7317073,0,8.444948,1.223437,-5.057153,-0.2439024,-16.26524,-0.0152439,0,down
5.031415,-0.3854665,7.877522,20.03811,-59.35976,-2.522866,0,6.369175,0.2220622,7.517793,16.74543,-75.96037,-8.559451,0,7.46153,0.2160767,7.603985,13.32317,-49.11586,-3.772866,0,8.161834,0.7080852,6.067506,21.06707,-87.13415,-9.001525,0,8.951921,0.9648633,4.529231,18.26982,-86.98171,-3.894817,0,9.43914,0.806846,1.91177,28.83384,-135.7469,0.1676829,0,9.745,1.381454,1.22224,22.98018,-112.622,-1.082317,0,9.537901,1.078588,-1.789067,14.26829,-99.58842,-0.9832317,0,9.862315,0.8822633,-2.142212,13.59756,-93.5061,0.4954268,0,8.794501,1.234211,-4.68246,2.530488,-50.12957,-0.09908537,0,down
0.2932897,-2.524686,8.282741,-21.86738,41.27287,-7.682927,0,0.6272808,-4.070143,7.81228,33.60518,-42.53049,15.0,0,4.224569,-2.078766,6.646304,98.39177,-249.7561,-39.32165,0,6.508039,0.7679402,6.008848,43.37653,-151.1052,-9.275915,0,8.108562,0.4656722,6.315904,28.55945,-93.69665,-1.181402,0,8.860342,1.091157,3.643376,29.6875,-118.689,-2.599085,0,9.479841,0.3375824,1.534683,29.54268,-109.5732,-0.06097561,0,9.258977,0.3944447,-1.203086,21.41768,-104.2149,-0.1143293,0,10.18853,0.7667431,0.1023521,14.50457,-98.42226,-2.134146,0,9.849147,0.9630676,-2.36607,18.39939,-131.0747,-2.118902,0,down
1.632845,-2.736573,9.506178,9.916159,-12.19512,69.95427,0,1.452682,-2.592322,9.646238,21.5625,-8.978659,72.62958,0,1.243189,-3.311181,9.745,2.972561,1.463415,59.53506,0,1.003769,-2.562993,9.19134,20.52592,-0.7698171,74.73323,0,0.593762,-1.926135,9.782109,40.07622,-14.10061,91.90549,0,1.328183,-0.7625532,13.08072,47.9878,32.3247,86.99696,0,-0.3681085,0.0712275,7.945757,52.77439,-33.51372,46.70732,0,1.739388,-0.4124012,11.97221,27.51525,-37.99543,33.65854,0,1.749563,1.528099,10.93013,12.83537,9.855184,25.99848,0,1.042076,1.49458,9.148245,6.875,3.856707,5.609756,0,left
1.278504,-4.477157,8.56825,1.63872,-1.875,10.54116,0,1.553238,-5.577891,8.02297,7.256098,-14.58842,34.80945,0,0.8774749,-4.651934,8.554482,-2.713415,-11.89787,26.50153,0,0.9684546,-4.693832,8.643666,12.03506,-10.70884,66.67683,0,0.1412579,-2.158373,8.696339,39.98476,-13.81098,89.55031,0,0.8822633,-4.12102,8.817246,18.49848,-32.30945,137.2027,0,0.01556231,-2.916736,9.149442,9.885671,-40.18293,109.1997,0,0.267552,-2.45705,9.207501,47.14939,-35.23628,82.30946,0,2.139818,-4.008492,10.22025,112.6906,-63.16311,101.6387,0,1.165378,0.7613561,8.360553,84.59604,-1.265244,48.07927,0,left
2.158971,-3.387197,8.935161,-4.230183,3.467988,-9.268292,0,2.448071,-4.034828,8.913613,2.378049,0.08384147,4.634146,0,2.302624,-5.4091,8.127118,-0.4192073,2.614329,18.51372,0,3.079542,-6.229713,7.586028,35.87653,-9.481708,156.1814,0,1.286883,-2.6839,9.096769,30.64025,-16.4939,156.2652,0,0.6386533,-3.034651,9.593566,-1.349085,-16.59299,127.4314,0,0.1867477,-3.986346,8.86932,87.46189,-9.382622,133.7881,0,-0.6847417,-0.9355343,9.394848,103.247,-14.29878,86.16616,0,-1.004966,0.320823,8.245032,85.04573,-22.24085,77.34756,0,0.386065,2.358887,10.68772,78.74238,-13.27744,61.12805,0,left
2.395997,-4.758476,8.836999,-0.625,-9.489329,4.435976,0,3.037643,-7.843405,7.996035,-10.3125,-14.45884,70.68597,0,1.479617,-4.390368,8.046912,-19.22256,0.9832317,57.69817,0,0.724246,-1.719037,9.537901,47.48476,-5.045732,100.1296,0,1.159991,-4.104859,9.315839,82.69817,-50.3125,123.9482,0,2.238579,-4.355651,9.057863,87.07317,-37.4314,193.2622,0,1.244386,-1.672948,8.68796,69.78659,-36.74543,141.9131,0,0.884059,0.7870938,10.00477,72.71342,-31.12805,81.61585,0,1.205481,1.377264,9.977237,26.05945,8.429878,50.75457,0,0.3902549,2.04405,9.835979,15.41159,9.45122,18.9939,0,left
2.151789,-3.783437,9.099762,-0.06859756,-1.684451,5.762195,0,1.945887,-3.471592,9.043498,-0.4801829,-3.47561,34.18445,0,1.546654,-2.391808,9.651027,-22.48476,15.64024,93.98628,0,1.655591,-4.84766,8.347982,13.82622,-30.46494,111.2348,0,1.022923,-4.985326,9.308058,10.70884,-7.164634,82.58385,0,0.8559271,-4.114436,9.365519,28.46799,6.196647,102.0046,0,0.5279215,-5.212177,8.605359,41.18903,-28.1936,142.9192,0,0.6290765,-1.635838,6.218939,131.1357,-98.55946,184.2226,0,0.9062054,0.4147954,9.296086,63.31555,-5.724085,84.58842,0,0.5231331,2.253542,9.901221,30.80793,-39.84756,26.12805,0,left
1.335366,-3.996521,8.197148,-0.3277439,-6.615854,15.51067,0,1.9818,-5.382764,8.686164,2.545732,-10.03811,49.79421,0,1.960253,-5.911284,8.545505,-3.620427,-7.881098,66.13567,0,0.6362591,-4.088099,9.015965,-1.768293,-12.15701,66.36433,0,0.9103952,-4.331111,8.896255,60.14482,-32.71342,96.6311,0,0.08379706,-0.4363432,10.16518,55.59451,-11.9436,83.28506,0,0.7410054,-2.606089,9.562442,22.06555,-8.155488,93.85671,0,0.1975216,-1.212065,8.849568,3.178354,-26.97409,88.54421,0,0.647033,-0.5207388,10.22145,22.60671,-26.60823,61.25,0,1.277905,-1.301249,9.623494,43.51372,-18.84908,52.85823,0,left
2.123058,-3.015497,8.880095,0.9527439,-5.137195,6.935976,0,2.549825,-4.912303,7.237073,11.76829,7.903964,83.65854,0,2.113482,-5.478532,7.774571,-13.5061,2.22561,88.56708,0,0.7990648,-3.052607,8.58022,-27.44665,-13.75762,72.40092,0,0.6362591,-3.657143,9.138069,10.41921,-10.05335,84.14635,0,0.616507,-3.258508,8.810063,48.01067,-28.83384,123.0259,0,0.6003461,-0.4411316,11.04385,39.48933,-49.69512,112.3628,0,1.072602,-0.1993173,8.629301,36.68445,-67.79726,121.2805,0,1.929128,-0.344765,9.527725,55.5564,-37.44665,55.02287,0,1.852514,-0.09995792,9.737218,28.26982,-18.78049,30.76982,0,left
2.238579,-3.948637,8.960898,11.36433,-5.403964,32.28659,0,1.871069,-3.107075,8.949526,26.875,-17.1875,56.17378,0,2.263119,-4.831499,7.857172,8.292683,-9.291159,53.73476,0,2.108095,-4.298789,8.956709,-2.690549,5.66311,35.99086,0,1.050456,-0.5261259,10.04607,16.17378,-2.530488,66.47866,0,0.7607575,-1.816601,9.594764,24.29116,-5.320122,59.74086,0,0.05267244,1.650802,9.938332,59.18445,0.2362805,67.95732,0,1.530493,-3.898957,8.854357,27.16463,-17.7439,126.875,0,0.8888474,-1.411981,9.682152,9.870427,-17.5686,102.3018,0,1.551443,-2.393005,10.12388,-19.90092,-7.202744,118.1631,0,left
1.883638,-3.229778,8.265982,3.285061,6.516768,89.6189,0,1.262343,-3.441665,8.723872,-0.6707317,-2.782012,77.46189,0,0.9510966,-3.684676,8.975264,5.670732,-10.80793,54.77134,0,0.415394,-2.088342,10.0772,23.33079,-5.907012,60.22866,0,0.592565,-2.710835,8.924387,25.11433,-20.32012,70.82317,0,0.913388,-2.155979,9.408614,36.78354,-48.14024,106.3262,0,1.298854,-0.6218939,10.61769,53.00305,-58.55945,88.48323,0,1.616086,-0.3178303,10.02752,41.06707,-25.11433,50.79268,0,1.568202,-0.2160767,9.177573,19.92378,-21.02134,22.35518,0,1.806425,0.6721721,9.77373,15.07622,-13.13262,7.759147,0,left
-0.4237737,-0.5979519,8.72507,-1.242378,-51.96646,125.9832,0,-0.05207389,-1.216853,7.854777,57.62195,-81.22713,85.48781,0,0.9127894,-1.248576,10.06882,30.51829,-39.11586,48.01067,0,1.351527,-1.197699,9.909601,23.98628,-27.43903,29.83994,0,1.693898,-0.9846154,9.8276,23.15549,-22.94207,29.92378,0,2.045845,-1.028908,9.508572,24.5122,-15.79268,22.87348,0,1.610699,-0.1490391,8.965687,17.73628,-11.77592,9.489329,0,2.55162,-0.01436521,9.615712,13.18598,1.791159,2.46189,0,2.236783,0.1861492,9.651027,-0.6021342,-2.591464,-2.743902,0,2.387019,-0.08200141,9.425972,-3.47561,-2.393293,-3.681402,0,left
2.217031,-2.711433,9.120711,43.68903,-1.875,136.8674,0,1.048062,-1.547851,9.242816,23.62805,-24.74085,128.468,0,0.4578911,-1.821389,9.486425,19.71799,-10.6936,74.72561,0,0.4459201,-2.783259,9.388862,4.428354,-20.19817,54.42836,0,0.4572925,-2.759916,9.103952,-4.748476,-25.35823,59.51982,0,1.291672,-4.423288,7.888895,44.24543,-63.18598,87.40854,0,1.373075,1.224634,10.8613,44.90092,-60.56403,88.46037,0,2.271499,-0.02813187,10.04487,50.96799,-30.09146,39.35976,0,2.355296,-0.2070985,10.24479,28.36128,-4.382622,11.60061,0,2.139818,0.5374983,9.516952,5.106708,-1.905488,6.958842,0,left
3.020285,-5.59106,8.356362,-2.644817,-2.1875,49.42836,0,0.61112,1.741782,9.629479,-0.9222561,0.9527439,18.97104,0,1.495179,-1.145625,10.23581,40.23628,14.96951,64.00153,0,1.669357,-3.892972,8.221688,21.53201,-15.9375,101.6768,0,1.368286,-2.813187,9.312846,21.84451,-28.46037,100.7317,0,1.178546,-2.136825,10.43034,5.533537,-27.08842,87.72866,0,1.104924,-3.359663,7.874529,26.8064,-38.82622,93.32317,0,2.327763,-2.014122,10.04008,76.75305,-83.22409,101.5015,0,2.437896,-0.4722563,9.609129,59.98476,-26.84451,57.20274,0,1.911172,0.07541735,9.069236,32.7058,-6.5625,32.21037,0,left
0.9235633,-3.314174,9.851542,6.48628,-18.55945,68.79573,0,0.6787562,-3.29502,9.828198,19.52744,-14.48933,55.5564,0,0.5895722,-4.514267,8.400655,21.27287,-10.68598,55.70884,0,0.5386954,-3.965397,7.691373,25.07622,-30.64787,77.7439,0,1.723227,-4.760272,8.126519,33.22409,-78.89482,137.6982,0,1.739388,0.1705869,10.78109,41.91311,-70.48781,78.14787,0,2.346916,-1.025317,10.26095,38.84909,-37.46189,40.81555,0,2.821567,-1.857302,9.995792,29.41311,-23.01067,29.65701,0,2.751536,-0.8798691,9.858724,19.52744,-18.68902,12.91159,0,2.998139,-0.8271967,9.317635,9.054878,-2.408537,7.050305,0,left
0.842759,-1.615488,9.546879,17.15701,-28.30793,61.26524,0,0.8583213,-2.008735,9.308058,0.3887195,-26.23476,36.52439,0,1.557428,-3.326145,8.985439,13.08689,-40.19055,58.91006,0,2.03148,-3.061585,9.792884,19.83994,-33.84909,47.08842,0,2.27928,-2.198476,9.637859,17.33994,-26.93598,30.03811,0,2.036867,-1.565808,9.528923,33.97866,-28.125,26.54726,0,2.247557,-0.717662,9.238028,17.91158,-17.08842,17.68293,0,2.403779,-0.901417,9.477448,1.074695,-9.375,8.582317,0,2.658761,-1.157596,9.813234,5.27439,-9.13872,5.602134,0,2.63422,-1.082179,8.951921,8.696647,-7.1875,2.789634,0,left
2.018312,-2.998139,8.326435,-2.599085,-1.981707,-4.474085,0,2.437896,-3.480571,9.272743,-0.5259147,-0.9146341,9.054878,0,2.512116,-5.064335,8.195353,4.771342,-3.818598,49.5122,0,2.503736,-3.098696,9.404425,35.98323,3.315549,128.0107,0,2.06859,-5.622783,7.072472,15.35061,-10.44207,137.1189,0,1.627459,-5.122395,8.63828,-20.00762,-31.37957,90.8308,0,1.297059,-4.511873,9.346964,-7.46189,-23.91006,84.22256,0,0.9415198,-2.537255,10.20947,5.89939,-28.76525,94.74847,0,0.8230068,-3.046023,8.160038,28.4375,-47.04268,100.686,0,1.851316,3.230975,12.66473,77.54573,-78.15549,99.77135,0,left
2.625841,-3.536834,8.820239,0.7393293,-8.254574,32.21037,0,3.008314,-5.367202,7.800309,7.271342,-6.387195,57.33232,0,3.3034,-7.426215,7.129334,-1.585366,-23.33079,79.14635,0,2.92751,-6.171653,8.067263,-20.12195,-29.07012,96.50153,0,2.379238,-4.188057,8.94773,7.050305,-27.85823,105.2287,0,2.24636,-3.213617,8.137293,61.84451,-61.8064,143.6585,0,2.092532,-1.851915,7.926005,52.29421,-59.6875,144.3217,0,2.103905,-2.480992,9.522937,42.72104,-18.06402,82.54573,0,2.179921,-2.61387,9.334394,34.38262,-7.515244,55.5183,0,1.311424,-0.1262941,9.489418,23.5747,-10.91463,28.35366,0,left
2.290054,-2.951452,8.853758,33.63567,8.216464,109.5046,0,1.762731,-4.204817,7.68838,-5.457317,-29.29116,104.8628,0,1.627459,-4.470573,8.537724,-3.887195,-24.80945,72.89634,0,1.335366,-3.428497,9.321824,7.667683,-16.4939,53.3003,0,1.288679,-2.838326,9.297284,27.73628,-24.6875,64.66463,0,2.594716,-4.717176,9.61272,41.43293,-32.82774,110.2134,0,1.601721,-0.2358289,9.811439,62.94207,-52.38567,97.44665,0,1.778892,-0.1328782,9.439739,31.71494,-19.36738,60.32012,0,2.000954,-0.5351041,9.940725,25.18293,-0.7469512,35.22866,0,2.005743,-0.3776853,9.255385,31.36433,-20.7622,19.73323,0,left
2.854487,-4.255095,8.468291,33.07165,-27.92683,98.23171,0,2.585738,-3.553594,8.740033,39.04726,-19.7561,87.03506,0,2.154782,-3.700837,8.812458,-8.704268,-9.702744,46.4253,0,1.795053,-3.827131,8.517372,1.097561,5.815549,19.41311,0,1.760935,-3.122039,8.703522,28.9939,-15.44207,72.13415,0,2.001553,-2.974197,8.924387,12.91921,-42.43903,94.67988,0,2.279879,-2.881422,9.238028,23.78811,-55.16006,112.5915,0,1.890222,-1.413178,9.610326,23.8186,-41.75305,56.19665,0,2.767099,-2.41575,9.763555,22.21799,-30.67073,38.33842,0,2.484583,-1.729212,9.441534,25.76982,-20.67835,25.1372,0,left
2.395997,-4.054581,8.59698,-11.60061,5.228659,45.07622,0,1.602918,-2.991555,9.615114,5.03811,7.591464,37.23323,0,1.113902,-1.952472,9.63726,24.52744,7.690549,48.47561,0,1.905186,-4.635773,8.637681,37.89634,-5.221037,84.29878,0,1.231817,-3.289035,9.706693,17.8125,-13.75,84.45123,0,0.9534908,-3.442862,7.532757,41.48628,-43.45274,114.8399,0,1.745972,-2.779668,8.912416,48.70427,-64.01677,112.8277,0,1.960851,-0.7164649,11.2737,28.67378,-27.35518,72.40854,0,1.807024,-0.9062054,9.594165,33.84909,-4.199695,40.67073,0,1.316811,0.3303998,9.540894,51.50153,-2.621951,27.91159,0,left
2.384625,-3.957615,8.957906,4.519817,-3.51372,21.37195,0,2.606687,-5.474941,7.999028,2.53811,-11.64634,38.82622,0,2.734777,-6.054936,8.276156,-0.632622,-10.80031,58.98628,0,2.07697,-5.567716,7.954136,0.3277439,-24.72561,38.51372,0,1.852514,-1.67235,8.891466,36.37957,-13.49085,80.35061,0,1.667562,-2.888006,8.917204,10.08384,-8.39939,86.39482,0,1.500566,-2.9317,9.589975,13.93293,-22.93445,83.78811,0,1.277307,-3.267487,8.747216,9.900915,-24.80945,70.15244,0,1.133654,-3.079542,8.87351,1.01372,-29.19207,63.80336,0,1.262343,-2.930503,9.216479,-5.678354,-30.58689,58.8872,0,left
2.493561,-6.909068,7.606977,21.40244,7.385671,53.39939,0,1.279102,-2.201468,9.230844,38.22409,9.588415,109.1616,0,0.1514333,-1.712453,9.28232,15.41159,-5.815549,93.39939,0,0.2747346,-3.071761,8.884883,8.277439,-21.58537,92.23323,0,0.2208651,-3.054403,9.293693,-14.22256,-25.88415,86.18903,0,0.3806781,-2.843713,8.962095,13.71189,-33.78811,90.44208,0,0.3782839,-0.2298434,10.71166,41.04421,-76.25762,92.33994,0,1.620875,-1.037886,10.96664,29.89329,-56.15092,51.26524,0,1.641225,-2.142811,8.820838,38.94055,-27.4314,34.58842,0,1.725022,-1.010952,9.405622,25.1372,-21.76829,19.84756,0,left
2.759916,-6.358401,9.110536,1.25,-17.56098,59.96189,0,2.160767,-4.125209,9.049484,17.78963,-14.09299,103.5366,0,2.338537,-5.306149,7.908647,33.42988,-28.60518,130.9832,0,1.826776,-3.324349,8.638878,4.268293,-40.0,138.2851,0,0.848146,-1.46166,9.932345,-0.929878,-29.85518,101.593,0,0.628478,-2.135029,9.023746,11.76829,-34.87805,74.35976,0,0.8595184,-1.923741,9.612122,18.39177,-34.79421,49.93903,0,1.182137,-2.261922,8.348581,-1.059451,-41.44817,42.03506,0,2.147,-1.960253,10.36629,28.94055,-23.01829,31.89787,0,1.854309,-0.8900445,9.664794,18.33842,-14.66463,13.5747,0,left
