t1imu1accx,t1imu1accy,t1imu1accz,t1imu1gyrox,t1imu1gyroy,t1imu1gyroz,t1imu2accx,t1imu2accy,t1imu2accz,t1imu2gyrox,t1imu2gyroy,t1imu2gyroz,t1imu3accx,t1imu3accy,t1imu3accz,t1imu3gyrox,t1imu3gyroy,t1imu3gyroz,t1imu4accx,t1imu4accy,t1imu4accz,t1imu4gyrox,t1imu4gyroy,t1imu4gyroz,t1imu5accx,t1imu5accy,t1imu5accz,t1imu5gyrox,t1imu5gyroy,t1imu5gyroz,t2imu1accx,t2imu1accy,t2imu1accz,t2imu1gyrox,t2imu1gyroy,t2imu1gyroz,t2imu2accx,t2imu2accy,t2imu2accz,t2imu2gyrox,t2imu2gyroy,t2imu2gyroz,t2imu3accx,t2imu3accy,t2imu3accz,t2imu3gyrox,t2imu3gyroy,t2imu3gyroz,t2imu4accx,t2imu4accy,t2imu4accz,t2imu4gyrox,t2imu4gyroy,t2imu4gyroz,t2imu5accx,t2imu5accy,t2imu5accz,t2imu5gyrox,t2imu5gyroy,t2imu5gyroz,t3imu1accx,t3imu1accy,t3imu1accz,t3imu1gyrox,t3imu1gyroy,t3imu1gyroz,t3imu2accx,t3imu2accy,t3imu2accz,t3imu2gyrox,t3imu2gyroy,t3imu2gyroz,t3imu3accx,t3imu3accy,t3imu3accz,t3imu3gyrox,t3imu3gyroy,t3imu3gyroz,t3imu4accx,t3imu4accy,t3imu4accz,t3imu4gyrox,t3imu4gyroy,t3imu4gyroz,t3imu5accx,t3imu5accy,t3imu5accz,t3imu5gyrox,t3imu5gyroy,t3imu5gyroz,t4imu1accx,t4imu1accy,t4imu1accz,t4imu1gyrox,t4imu1gyroy,t4imu1gyroz,t4imu2accx,t4imu2accy,t4imu2accz,t4imu2gyrox,t4imu2gyroy,t4imu2gyroz,t4imu3accx,t4imu3accy,t4imu3accz,t4imu3gyrox,t4imu3gyroy,t4imu3gyroz,t4imu4accx,t4imu4accy,t4imu4accz,t4imu4gyrox,t4imu4gyroy,t4imu4gyroz,t4imu5accx,t4imu5accy,t4imu5accz,t4imu5gyrox,t4imu5gyroy,t4imu5gyroz,t5imu1accx,t5imu1accy,t5imu1accz,t5imu1gyrox,t5imu1gyroy,t5imu1gyroz,t5imu2accx,t5imu2accy,t5imu2accz,t5imu2gyrox,t5imu2gyroy,t5imu2gyroz,t5imu3accx,t5imu3accy,t5imu3accz,t5imu3gyrox,t5imu3gyroy,t5imu3gyroz,t5imu4accx,t5imu4accy,t5imu4accz,t5imu4gyrox,t5imu4gyroy,t5imu4gyroz,t5imu5accx,t5imu5accy,t5imu5accz,t5imu5gyrox,t5imu5gyroy,t5imu5gyroz,t6imu1accx,t6imu1accy,t6imu1accz,t6imu1gyrox,t6imu1gyroy,t6imu1gyroz,t6imu2accx,t6imu2accy,t6imu2accz,t6imu2gyrox,t6imu2gyroy,t6imu2gyroz,t6imu3accx,t6imu3accy,t6imu3accz,t6imu3gyrox,t6imu3gyroy,t6imu3gyroz,t6imu4accx,t6imu4accy,t6imu4accz,t6imu4gyrox,t6imu4gyroy,t6imu4gyroz,t6imu5accx,t6imu5accy,t6imu5accz,t6imu5gyrox,t6imu5gyroy,t6imu5gyroz,t7imu1accx,t7imu1accy,t7imu1accz,t7imu1gyrox,t7imu1gyroy,t7imu1gyroz,t7imu2accx,t7imu2accy,t7imu2accz,t7imu2gyrox,t7imu2gyroy,t7imu2gyroz,t7imu3accx,t7imu3accy,t7imu3accz,t7imu3gyrox,t7imu3gyroy,t7imu3gyroz,t7imu4accx,t7imu4accy,t7imu4accz,t7imu4gyrox,t7imu4gyroy,t7imu4gyroz,t7imu5accx,t7imu5accy,t7imu5accz,t7imu5gyrox,t7imu5gyroy,t7imu5gyroz,t8imu1accx,t8imu1accy,t8imu1accz,t8imu1gyrox,t8imu1gyroy,t8imu1gyroz,t8imu2accx,t8imu2accy,t8imu2accz,t8imu2gyrox,t8imu2gyroy,t8imu2gyroz,t8imu3accx,t8imu3accy,t8imu3accz,t8imu3gyrox,t8imu3gyroy,t8imu3gyroz,t8imu4accx,t8imu4accy,t8imu4accz,t8imu4gyrox,t8imu4gyroy,t8imu4gyroz,t8imu5accx,t8imu5accy,t8imu5accz,t8imu5gyrox,t8imu5gyroy,t8imu5gyroz,t9imu1accx,t9imu1accy,t9imu1accz,t9imu1gyrox,t9imu1gyroy,t9imu1gyroz,t9imu2accx,t9imu2accy,t9imu2accz,t9imu2gyrox,t9imu2gyroy,t9imu2gyroz,t9imu3accx,t9imu3accy,t9imu3accz,t9imu3gyrox,t9imu3gyroy,t9imu3gyroz,t9imu4accx,t9imu4accy,t9imu4accz,t9imu4gyrox,t9imu4gyroy,t9imu4gyroz,t9imu5accx,t9imu5accy,t9imu5accz,t9imu5gyrox,t9imu5gyroy,t9imu5gyroz,t10imu1accx,t10imu1accy,t10imu1accz,t10imu1gyrox,t10imu1gyroy,t10imu1gyroz,t10imu2accx,t10imu2accy,t10imu2accz,t10imu2gyrox,t10imu2gyroy,t10imu2gyroz,t10imu3accx,t10imu3accy,t10imu3accz,t10imu3gyrox,t10imu3gyroy,t10imu3gyroz,t10imu4accx,t10imu4accy,t10imu4accz,t10imu4gyrox,t10imu4gyroy,t10imu4gyroz,t10imu5accx,t10imu5accy,t10imu5accz,t10imu5gyrox,t10imu5gyroy,t10imu5gyroz,gesture
-2.507926239,-14.36221721,11.22222173,80.3277439,-80.85365854,249.7484756,0.502782349,-16.67501601,8.792705597,124.847561,-95.76219512,249.7484756,-0.866102451,-16.78754349,-4.850054013,24.78658537,-249.7560976,58.22408537,12.6892688,-9.091980804,13.08131932,111.5929878,1.349085366,208.4527439,6.291363412,2.786252182,18.18994711,-40.33536585,180.777439,71.83689024,-0.51954176,-8.382100012,8.824428769,127.5838415,-52.01981707,216.9817073,1.47063837,-9.865307941,7.060500696,163.0868902,-67.03506098,196.7835366,0.387860669,-11.0983218,-3.684077805,138.0716463,-213.8490854,86.93597561,7.115567334,-4.546588953,7.767388736,131.9969512,77.65243902,224.5045732,0.548870731,6.360795261,9.006986646,-112.3932927,233.2012195,95.45731707,0.391451971,-3.852270471,5.704185455,122.7743902,-64.19969512,213.5365854,1.330577573,-4.076128326,4.563946915,151.8597561,-94.59603659,186.5472561,0.391451971,-6.353612656,-0.286705649,131.7682927,-224.4283537,57.56859756,3.253121506,-1.974617819,5.709572409,156.867378,53.30030488,200.3658537,-1.247977615,4.633378763,4.361038324,-53.60518293,227.2789634,114.3140244,3.898358853,-0.870890854,6.10042583,75.82317073,-70.03810976,121.7378049,4.493317966,-1.429936942,5.760449194,93.48323171,-81.55487805,104.2530488,2.862866635,-5.616797095,3.131017221,85.25152439,-146.8368902,18.74237805,2.954444849,2.237381451,5.972336041,102.4771341,7.393292683,124.2378049,-3.089118692,5.933430264,1.649604944,-17.8125,137.9039634,85.78506098,5.209782812,-0.025139117,7.423222247,25.9222561,-17.26371951,48.4070122,5.917867953,-0.708683691,7.03775578,28.4679878,-20.50304878,44.31402439,3.978564609,-6.058527301,5.057152457,21.92835366,-47.60670732,20.18292683,3.250727304,3.777451669,7.267599139,20.47256098,6.585365854,49.84756098,-4.267664459,7.322665778,1.378461606,-16.27286585,35.60213415,27.8125,7.128136893,0.551264932,6.997652902,-27.24085366,27.43902439,-41.89786585,8.238447913,-0.079607205,6.573879208,-36.69207317,42.26371951,-29.53506098,6.787561707,-6.147711313,5.439027621,-32.43902439,60.40396341,14.6875,5.709572409,5.761646295,7.366359958,-59.87042683,20.41158537,-37.72103659,-3.570353226,9.863512289,0.766743082,-25.83079268,-57.93445122,-53.23932927,2.877830396,-0.828992325,7.508216406,-35.06097561,143.3612805,-56.67682927,3.858854526,-2.136824982,7.088632565,-45.76219512,151.1432927,-23.58993902,1.874061349,-6.983287692,3.317764951,-46.98932927,125.1295732,95.89939024,2.820968106,0.814627115,7.312490421,-138.3917683,81.50914634,-45.15243902,-3.435080832,5.140949515,4.152144229,-92.75914634,-89.94664634,-119.5960366,-3.363853333,-1.36948335,7.535151175,-27.03506098,181.7301829,-55.9679878,-3.497330075,-2.864662286,7.159860065,-32.40853659,178.3917683,-11.41006098,-5.456385583,-6.323086584,1.343147131,-36.2652439,121.3948171,122.6753049,-1.796848346,-5.102043738,6.587047318,-136.867378,97.59908537,-22.61432927,-3.344101169,-0.784699594,7.835623483,-121.3262195,-60.51829268,-109.9542683,-8.17679722,-1.611896268,8.026561066,-28.29268293,94.44359756,-38.69664634,-7.390301974,-3.457227197,8.32104787,-30.35060976,87.27134146,-18.79573171,-8.835202676,-7.642291699,1.146224045,-27.96493902,77.5152439,46.20426829,-3.687070557,-7.805097412,8.215702997,-66.44054878,42.02743902,-38.125,-4.958990189,-3.561374969,9.746196408,-35.5945122,-55.39634146,-62.1875,-10.1651817,-1.763329523,9.221866245,-15.2972561,9.230182927,-5.182926829,-9.112331519,-4.001908075,9.993397729,-14.35213415,3.620426829,0.358231707,-11.0378682,-8.851363538,1.373673203,-11.61585366,-0.228658537,-0.198170732,-4.67288309,-9.342773428,9.610924014,-8.795731707,-11.65396341,7.675304878,-5.172074136,-4.125808011,12.05959376,-6.05945122,-8.544207317,12.56859756,food
9.005789545,-0.351349094,2.852691278,-13.46036585,-8.75,-5.617378049,9.002796793,-0.760757578,2.611475461,-12.1722561,-8.719512195,-4.405487805,7.906252432,-4.018667487,2.625840671,-12.40091463,4.397865854,-9.672256098,7.284957101,4.760870001,4.076128326,-1.044207317,-15,-2.942073171,1.18273562,9.375693701,0.134075293,4.839939024,-12.33993902,12.4695122,8.172008817,-0.250792624,2.327164014,-41.25762195,21.9054878,-54.94664634,8.613140472,-0.157418759,2.868852139,-36.08231707,36.36432927,-50.09146341,7.90325968,-3.542819907,3.942053033,-26.65396341,70.41158537,-1.966463415,7.103596326,5.601833334,3.721786481,-20.69359756,-21.85213415,-13.75762195,1.472434021,9.516951599,-0.065241995,-16.81402439,-20.96036585,8.452743902,8.616731775,1.289876144,2.600701553,-53.34603659,12.72865854,-19.28353659,8.784924442,1.274912384,3.365648984,-52.33231707,21.76067073,-24.80945122,7.473500482,-3.439869235,4.569932419,-49.55030488,37.59908537,-2.896341463,6.825868933,5.908889697,3.941454483,-47.8125,11.29573171,-19.0320122,1.739986057,8.584410052,-0.232237561,-24.61890244,-23.82621951,26.50914634,8.197147934,0.781108292,2.889801404,-57.53810976,-21.98170732,-9.56554878,7.854777097,0.596754764,3.327341757,-57.59908537,-21.95121951,-15.45731707,6.407482193,-4.049193558,3.354276526,-57.34756098,4.085365854,-30.48780488,5.313332034,4.194641309,2.950853546,-41.39481707,-29.47408537,-14.69512195,2.078765591,8.642469443,-1.066018289,-10.80792683,-40.37347561,43.52134146,9.179369165,0.17357962,2.49475813,-48.39939024,-45.67073171,9.12347561,9.151835846,0.065241995,2.932897034,-49.19969512,-49.61128049,-0.25152439,7.779359744,-4.728548279,2.524685651,-53.77286585,-25.41920732,-40.15243902,7.660248212,4.323329648,3.736750241,-20.0152439,-75.25914634,11.95884146,4.661510632,9.255385068,1.24079501,-12.50762195,-48.07926829,45.25152439,10.80563064,-1.541267319,2.791639136,-21.68445122,-25.54115854,19.375,10.92593928,-1.631648431,3.063381024,-20.0152439,-30.36585366,14.36737805,9.47445452,-5.559336255,2.132635129,-25.47256098,-23.65091463,-19.80945122,9.018359103,4.100668893,3.539228604,-10.9527439,-42.7972561,11.15853659,5.070919116,9.364321243,0.878672009,-8.300304878,-31.46341463,10.625,8.331821777,-0.623689532,1.567004987,-20.69359756,-51.68445122,5.457317073,8.17739577,-0.411802686,1.025915411,-20.12957317,-57.11128049,-6.37195122,6.79294866,-2.791639136,0.855328543,-23.64329268,-28.96341463,-53.7652439,7.150283258,2.457648004,1.794454144,14.84756098,-80.09146341,9.230182927,5.100846637,5.871779572,0.751779321,18.14786585,-28.87957317,60.09146341,12.06138941,-1.865681644,1.392228265,3.765243902,25.47256098,65.5945122,9.929352835,-1.233013855,0.693121381,9.56554878,23.62804878,73.02591463,7.609371426,-1.596333957,0.803853207,-32.80487805,-50.23628049,55.11432927,5.330689996,-0.188543381,0.385466467,-39.88567073,-23.89481707,36.08231707,4.656123679,7.321468677,1.445499252,-78.90243902,16.28810976,61.92073171,9.716268887,-2.403778467,0.550067831,5.50304878,2.042682927,-27.17987805,9.337386475,-2.030881558,0.679953271,4.428353659,-0.335365854,-23.66615854,8.705915787,-3.460219949,0.052073886,7.957317073,14.6875,-17.59146341,9.164405405,2.896984009,0.819415518,7.408536585,-5.678353659,-19.55030488,4.921281512,8.022371213,1.056441483,22.76676829,-6.204268293,-15.70121951,9.494805234,-2.142211935,0.535702621,-0.975609756,2.515243902,1.326219512,9.681552963,-1.804629501,0.795473502,-0.015243902,0.830792683,0.50304878,9.161412653,-3.53384165,0.362123001,-0.792682927,0.724085366,1.62347561,9.47445452,2.917933273,0.846350287,-0.320121951,0.81554878,0.350609756,4.903325,8.368931903,1.117493625,-0.030487805,0.358231707,-0.015243902,food
9.479242923,-3.116053461,1.671152759,10.25914634,-25.85365854,-39.00914634,10.50156703,-2.334945169,2.643198633,50.78506098,-12.85060976,-59.0472561,9.774328278,-4.452616537,0.638653293,38.83384146,18.37652439,-34.4054878,12.77486151,2.961627454,2.897582559,6.745426829,41.44054878,-32.7972561,6.956951474,8.13310304,2.680907309,23.48323171,-3.925304878,-39.58079268,9.488221179,-1.546055722,1.70167883,-5.099085366,3.391768293,15.9070122,9.368511096,-0.572214197,2.708440628,-4.992378049,-1.585365854,16.18140244,8.411428983,-4.173692044,1.45627316,-8.00304878,-5.952743902,9.664634146,9.329605319,2.239177103,1.26892688,-7.332317073,6.829268293,13.78810976,6.10042583,6.757634186,2.536058109,-18.93292683,4.375,6.943597561,9.5181487,-1.948281601,1.996165634,-4.306402439,6.852134146,21.41006098,9.324218365,-0.970250223,2.853888379,-7.225609756,-3.551829268,19.49695122,8.299500055,-4.453813638,1.39881232,-6.669207317,-8.765243902,8.193597561,9.365518344,1.761533871,1.507748495,-6.044207317,0.457317073,9.070121951,6.148908414,6.327276437,2.920327475,-7.629573171,2.789634146,6.852134146,9.257779269,-1.646612192,1.827972968,6.516768293,-3.475609756,-15.16006098,9.25837782,-0.424372244,2.810194199,7.004573171,-1.68445122,-11.8445122,8.401253625,-4.200626813,1.669357108,5.495426829,2.134146341,-5.556402439,9.424176285,2.486976974,1.347935535,5.25152439,-1.547256098,-6.592987805,6.194398245,7.162852817,2.62464357,4.009146341,-1.196646341,-2.583841463,9.386467609,-1.911770026,1.84652803,-0.823170732,1.455792683,4.375,9.340977777,-0.757166275,2.810194199,-1.745426829,0.403963415,4.237804878,8.489240536,-4.357447021,1.538274567,-3.079268293,0.50304878,1.920731707,9.384671957,2.218826389,1.418564484,0.861280488,0.914634146,-1.592987805,6.137535956,6.681019733,2.71083483,1.181402439,1.036585366,-2.324695122,9.318831412,-1.798643997,1.722628094,-3.079268293,0.777439024,6.68445122,9.3732995,-0.621295331,2.678513107,-3.582317073,-0.327743902,8.125,8.532934717,-4.266467358,1.504157193,-5.884146341,-4.016768293,5.777439024,9.541492166,2.188898868,1.301248602,-5.800304878,2.157012195,8.048780488,6.30153877,6.855796454,2.634818927,-8.445121951,3.567073171,4.557926829,9.312247357,-1.762730972,1.901594669,1.913109756,0.3125,-5.342987805,9.30147345,-0.659004007,2.828749261,1.737804878,-0.076219512,-3.94054878,8.420407239,-4.389170193,1.613093369,1.493902439,2.629573171,-1.272865854,9.430760339,2.32117851,1.434126794,1.143292683,0.632621951,-2.30945122,6.124966397,6.99466015,2.737171048,-0.152439024,0.175304878,-1.463414634,9.43195744,-1.83156427,1.85969614,1.089939024,-0.830792683,-3.269817073,9.382277756,-0.711077893,2.795230438,0.922256098,-0.731707317,-3.24695122,8.501211545,-4.376002084,1.564610785,1.875,1.227134146,-2.256097561,9.49001683,2.27927998,1.420360135,1.737804878,-1.379573171,-3.68902439,6.21534751,6.919242798,2.728791342,3.55945122,-1.05945122,-1.958841463,9.396044415,-1.886032358,1.914164227,0.3125,0.144817073,0.716463415,9.36013139,-0.781108292,2.843713022,0.419207317,-0.236280488,-1.021341463,8.435370999,-4.468777399,1.478419525,0.830792683,0.678353659,-1.333841463,9.422380634,2.12006557,1.477222424,2.12652439,-0.579268293,-3.163109756,6.142324359,6.796539963,2.766500018,5,-0.221036585,-2.682926829,9.346364731,-1.820191812,1.871667148,-1.021341463,0.25152439,2.416158537,9.3732995,-0.72125325,2.823960858,-0.655487805,-0.609756098,1.867378049,8.476072427,-4.432864374,1.48560213,-1.112804878,-1.272865854,0.868902439,9.482834225,2.236184351,1.400009421,-0.846036585,0.358231707,1.62347561,6.2009823,6.87854137,2.735375397,-1.592987805,0.663109756,0.350609756,food
1.52929631,-1.792059943,7.070676053,-78.13262195,77.53810976,-173.6585366,2.373850946,-2.258330716,6.038775137,-103.1859756,105.6783537,-145.4801829,0.617105478,-6.04296499,2.886210101,-84.7027439,200.7926829,-39.90853659,1.315015262,0.119111533,5.995080957,-138.0564024,-4.535060976,-181.1966463,-1.16837041,3.149572284,5.756259341,5.045731707,-152.1265244,-136.8368902,-0.751180771,-5.329492896,5.774814404,-121.8140244,14.89329268,-205.4115854,-0.587776508,-7.274781744,4.414907861,-125.8460366,38.19359756,-182.0807927,-2.036867062,-7.757213379,-2.053027924,-80.98323171,166.9740854,-100.7240854,3.154360687,-4.212597821,6.471527087,-111.9969512,-65.40396341,-171.3414634,1.676539713,2.943072391,8.418611588,33.58993902,-207.972561,-74.19207317,3.159149091,-6.697779144,5.293579871,-167.8810976,-61.74542683,-249.7560976,5.724536169,-5.787982513,4.145560175,-192.4390244,24.3445122,-249.7560976,3.69245751,-8.981248978,-2.6677392,-87.34756098,226.242378,-206.2652439,7.822455374,-6.059125851,4.019266037,-39.13871951,-120.7240854,-249.7560976,4.573523721,4.809951135,7.593809116,141.4786585,-178.8643293,-49.69512195,11.24855795,-12.36246027,8.789114294,-76.5625,-50.32012195,-249.7560976,12.06438217,-14.56333015,5.233724829,-7.37804878,59.10060976,-249.7560976,8.918401184,-14.2041999,-3.960608096,51.83689024,177.0655488,-153.8262195,16.40267557,-1.300051501,7.22510206,27.35518293,-93.99390244,-153.902439,8.361150748,10.84812772,8.845976584,70.2820122,-112.3856707,10.54878049,10.20528458,-1.798643997,-0.11552023,-135.777439,-72.2179878,-154.4817073,8.589797006,0.350750543,2.486378424,-76.89786585,1.067073171,-184.070122,8.214505896,-3.703829968,2.497152332,-56.96646341,96.78353659,-103.6280488,11.462839,3.494337323,2.835931866,-108.8414634,-30.94512195,-63.67378049,10.15859764,8.732850555,6.974907986,-33.58993902,-33.25457317,31.76067073,8.735843307,-1.491587634,2.063801831,52.24847561,-32.11890244,-55.94512195,7.952340814,1.561019482,3.600280746,56.29573171,-8.193597561,-41.12042683,8.388085516,-4.004900827,3.861248727,59.59603659,22.07317073,-29.24542683,13.29260762,7.358578802,6.830058786,35.99085366,-2.317073171,-24.42835366,7.320271576,6.918045697,1.798643997,38.77286585,-35.38871951,-36.50152439,9.416395129,-1.156399402,2.377442249,-10.9222561,7.652439024,24.93140244,8.858546143,1.616086121,4.101267444,-10.73932927,-10.57164634,19.0320122,8.26298848,-3.718793729,3.271078018,-14.91615854,-9.405487805,7.179878049,9.040505469,2.931101382,1.798045447,-9.413109756,-0.830792683,14.4054878,6.73429072,6.378153223,2.083553995,-18.68902439,2.614329268,7.637195122,9.281122736,-1.321599316,2.612672562,0.053353659,1.875,4.25304878,8.805275156,1.367687698,4.163516687,-0.625,-3.132621951,6.219512195,8.143876947,-4.00968923,3.246537451,-4.291158537,-3.384146341,2.957317073,9.063848935,2.695871069,1.835754123,-2.172256098,0.899390244,7.088414634,6.743268976,6.481103894,2.373252396,-8.201219512,3.551829268,2.454268293,9.270348828,-1.510142697,2.614468213,1.112804878,0.137195122,-0.792682927,8.829815723,1.101332764,4.027047192,2.24847561,0.083841463,-0.266768293,8.116942178,-4.065952969,3.083133188,0.274390244,-0.670731707,0.693597561,9.132682233,2.513313193,1.813607758,-0.068597561,-1.288109756,-0.861280488,6.751050131,6.363788013,2.390011807,4.12347561,2.057926829,-1.181402439,9.30147345,-1.374870303,2.548029117,-0.678353659,0.259146341,2.644817073,8.8687215,1.216852994,4.027645743,-0.068597561,-1.821646341,3.506097561,8.248024719,-4.074332675,3.083731738,-2.431402439,-2.355182927,2.332317073,9.261969122,2.673724704,1.799242548,0.762195122,-0.442073171,3.506097561,6.903680487,6.744466077,2.469619012,3.208841463,7.240853659,3.536585366,food
3.231573691,-0.7206547,5.36540592,91.8902439,-86.8445122,74.30640244,4.13897612,-1.422754337,5.020640881,98.7804878,-96.5472561,48.78810976,3.052607117,-5.230133527,2.907757916,75.16006098,-115.7698171,-22.40853659,3.339312766,2.907159366,6.296151816,100.3125,-9.535060976,82.19512195,-2.50972189,6.441599567,2.275090128,33.14786585,111.3338415,69.30640244,3.510498184,-1.141435641,8.62451293,31.66158537,25.51067073,77.69817073,4.5423991,-3.397372156,7.746439471,43.39939024,8.513719512,78.49847561,2.628833423,-8.589797006,3.217208481,25.35060976,-56.47103659,67.05792683,3.900753055,0.629675037,8.513182553,4.695121951,44.49695122,81.38719512,-3.156754889,7.016207965,4.336497757,-57.65243902,71.25762195,21.12042683,6.441599567,1.534683264,7.078457208,-23.49085366,-2.583841463,-38.81859756,7.38431647,-0.011971008,6.654084964,-26.70731707,11.67682927,-36.53963415,5.982511398,-6.594229922,5.142745166,-20.02286585,42.1875,-12.94969512,4.961982941,4.550778806,8.128314636,-38.80335366,-1.303353659,-39.99237805,-3.221996884,9.636661682,2.699462372,-5.716463415,-50.03810976,-32.57621951,4.436455676,0.424372244,5.937021567,-77.69054878,67.96493902,-113.7728659,4.73034393,-0.716464847,5.531204385,-94.25304878,89.64176829,-94.00914634,3.156754889,-5.56651886,3.609857553,-68.64329268,150.2896341,-7.202743902,2.525882751,1.91775553,6.517615469,-113.2088415,1.295731707,-120.8536585,-3.116053461,5.421071109,3.002328882,-9.085365854,-150.945122,-111.5853659,1.789067191,-3.579331482,5.652111569,-160.9832317,17.82012195,-211.9283537,2.191293069,-4.434660025,4.329913702,-173.9557927,54.66463415,-202.0426829,0.314837518,-6.47511839,-0.551863483,-121.5472561,220.1981707,-117.2484756,2.599504453,-3.921103769,5.118803149,-112.027439,-66.49390244,-249.7560976,-0.032321722,2.934692685,6.24407793,93.85670732,-248.7347561,-114.5198171,4.415506412,-9.395445865,7.25383248,-184.4740854,-104.6493902,-245.0762195,5.772420203,-8.726266501,3.884592194,-186.882622,-48.42987805,-243.5060976,3.913322614,-9.435548743,-3.356072177,-127.1265244,173.6585366,-215.5487805,7.799710458,-3.694253162,5.035006091,-65.67835366,-148.7195122,-242.7134146,4.725555527,5.780201358,7.51420191,120.7088415,-249.7560976,-48.36128049,10.45188735,-1.205480536,4.59985994,-132.9268293,-71.30335366,-249.7560976,11.97040975,-1.311423959,5.957970831,-138.0716463,45.17530488,-249.7560976,10.1639846,-7.176020926,3.906738559,-88.1554878,249.7484756,-177.964939,8.822633118,2.446874097,2.803011594,-53.59756098,-139.6341463,-208.8948171,6.891110928,5.37917258,4.7584758,76.74542683,-142.2179878,87.80487805,8.017582809,-1.400009421,0.945709656,-126.0365854,-57.05030488,-95.48018293,7.646481552,-1.124077679,1.821987463,-104.9695122,16.45579268,-127.027439,6.985083344,-3.289633081,0.143053549,-61.74542683,85.9679878,-85.38871951,7.865551004,2.026691705,1.674145511,-39.0625,-69.42835366,-24.3902439,6.248866333,5.713762262,2.032078659,-51.18902439,-67.73628049,132.8353659,9.269151727,0.320224472,0.811035812,22.7972561,-23.20121951,26.80640244,8.192359531,2.870647791,3.567959024,5.289634146,-22.83536585,-3.75,7.174823825,-6.587645868,2.330755316,35.50304878,-0.221036585,-28.72713415,7.334636786,-1.551442676,0.69192428,33.7652439,-25.28963415,-28.74237805,7.281365799,4.224568829,3.113060709,49.48932927,-30.87652439,-37.86585366,9.693523972,-0.41838674,1.882441055,-12.05792683,6.31097561,25.83841463,8.890867865,1.473032571,3.931877676,-9.344512195,-7.980182927,20.33536585,8.316259467,-3.86543858,3.529053247,-13.84146341,-16.67682927,9.306402439,9.256582169,3.380612744,2.339135022,-13.74237805,-1.044207317,22.05030488,7.131129645,6.487089398,2.498947983,-25.76981707,4.092987805,14.14634146,food
